Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,94.0,96.55999755859375,93.80000305175781,94.5999984741211,90.60453796386719,289430
2015-01-02,95.0,102.87999725341797,94.80000305175781,98.06999969482422,93.92797088623047,4043355
2015-01-05,98.80000305175781,102.26000213623047,98.04000091552734,99.61000061035156,95.40296936035156,844080
2015-01-06,99.5999984741211,99.69000244140625,96.0,96.44999694824219,92.37641906738281,198985
2015-01-07,98.5999984741211,98.5999984741211,95.0,96.05999755859375,92.00287628173828,2741265
2015-01-08,96.5,98.66000366210938,96.5,97.54000091552734,93.42037963867188,234355
2015-01-09,99.80000305175781,99.80000305175781,96.01000213623047,97.11000061035156,93.00852966308594,117005
2015-01-12,97.4000015258789,99.5999984741211,96.41999816894531,99.2300033569336,95.03899383544922,116305
2015-01-13,99.80000305175781,100.87999725341797,97.2699966430664,99.83000183105469,95.6136703491211,262415
2015-01-14,101.0,106.9800033569336,99.5999984741211,104.43000030517578,100.01937103271484,5886480
2015-01-15,106.4000015258789,108.5999984741211,104.62000274658203,105.37999725341797,100.92923736572266,1749000
2015-01-16,105.69000244140625,105.69000244140625,102.4800033569336,103.04000091552734,98.68806457519531,990515
2015-01-19,103.4000015258789,104.7699966430664,103.0,103.22000122070312,98.86048126220703,470225
2015-01-20,103.80000305175781,103.80000305175781,99.47000122070312,100.08999633789062,95.86267852783203,376905
2015-01-21,100.08999633789062,103.95999908447266,100.08999633789062,103.33000183105469,98.96583557128906,694625
2015-01-22,103.33000183105469,104.0199966430664,101.9000015258789,103.02999877929688,98.67849731445312,287340
2015-01-23,102.02999877929688,103.77999877929688,100.9000015258789,103.05999755859375,98.70722961425781,502860
2015-01-27,103.0999984741211,105.68000030517578,101.0999984741211,104.04000091552734,99.64584350585938,668350
2015-01-28,105.68000030517578,109.54000091552734,103.22000122070312,107.91999816894531,103.36196899414062,1561985
2015-01-29,108.19999694824219,113.94000244140625,107.02999877929688,112.3499984741211,107.6048583984375,1367105
2015-01-30,111.80000305175781,111.80000305175781,108.0,108.62000274658203,104.03240966796875,382360
2015-02-02,109.0,109.5199966430664,106.75,108.20999908447266,103.63972473144531,132425
2015-02-03,109.0,117.80000305175781,108.23999786376953,113.4000015258789,108.61052703857422,1032290
2015-02-04,113.31999969482422,114.2699966430664,110.05000305175781,111.05000305175781,106.35979461669922,189575
2015-02-05,110.4000015258789,115.75,108.4000015258789,109.33000183105469,105.18602752685547,250050
2015-02-06,108.93000030517578,110.9800033569336,107.0,110.11000061035156,105.93643951416016,179400
2015-02-09,110.0,110.87999725341797,106.19999694824219,106.98999786376953,102.93470764160156,91300
2015-02-10,106.4000015258789,111.69000244140625,106.4000015258789,108.95999908447266,104.83004760742188,232410
2015-02-11,108.95999908447266,115.4800033569336,108.0199966430664,108.86000061035156,104.73382568359375,267315
2015-02-12,108.19999694824219,114.80000305175781,108.19999694824219,114.01000213623047,109.68863677978516,442765
2015-02-13,114.4000015258789,114.9800033569336,111.0,112.79000091552734,108.51488494873047,141035
2015-02-16,113.61000061035156,113.9000015258789,109.68000030517578,111.58000183105469,107.35073852539062,55960
2015-02-18,110.19999694824219,114.0,110.19999694824219,113.22000122070312,108.92857360839844,72020
2015-02-19,112.55999755859375,116.0,110.4000015258789,115.62000274658203,111.23760223388672,141110
2015-02-20,116.0,119.0,112.4000015258789,117.86000061035156,113.39269256591797,172315
2015-02-23,118.54000091552734,119.54000091552734,115.7300033569336,116.7699966430664,112.34400177001953,198800
2015-02-24,116.19999694824219,117.80000305175781,114.19999694824219,115.69000244140625,111.30496978759766,91760
2015-02-25,115.44000244140625,117.37000274658203,113.80000305175781,115.48999786376953,111.11250305175781,225400
2015-02-26,115.0,115.56999969482422,112.4000015258789,114.55999755859375,110.21776580810547,125900
2015-02-27,113.80000305175781,116.87999725341797,113.80000305175781,115.37000274658203,110.9970703125,71985
2015-03-02,114.95999908447266,118.73999786376953,113.5999984741211,116.04000091552734,111.64168548583984,502950
2015-03-03,117.58999633789062,121.80000305175781,116.22000122070312,119.80000305175781,115.25917053222656,298125
2015-03-04,123.5999984741211,123.5999984741211,118.26000213623047,118.98999786376953,114.47987365722656,292365
2015-03-05,118.98999786376953,119.87000274658203,114.55999755859375,117.75,113.286865234375,73855
2015-03-09,115.11000061035156,117.69999694824219,112.58999633789062,113.61000061035156,109.30379486083984,115060
2015-03-10,114.5999984741211,116.88999938964844,113.5999984741211,113.94999694824219,109.63089752197266,143040
2015-03-11,117.0999984741211,117.16000366210938,113.4000015258789,114.48999786376953,110.15042114257812,151630
2015-03-12,116.38999938964844,119.54000091552734,115.26000213623047,117.94000244140625,113.46966552734375,153620
2015-03-13,118.94000244140625,121.37000274658203,115.80000305175781,116.45999908447266,112.0457763671875,118785
2015-03-16,116.4000015258789,119.4000015258789,115.5999984741211,117.63999938964844,113.18104553222656,1787290
2015-03-17,119.36000061035156,119.36000061035156,115.47000122070312,116.37999725341797,111.96879577636719,113200
2015-03-18,116.04000091552734,118.79000091552734,115.19999694824219,117.30999755859375,112.86353302001953,49055
2015-03-19,118.68000030517578,118.68000030517578,116.0,117.27999877929688,112.83468627929688,65950
2015-03-20,117.11000061035156,117.5999984741211,111.6500015258789,113.04000091552734,108.75538635253906,83185
2015-03-23,113.0,116.19999694824219,113.0,115.51000213623047,111.13179779052734,57615
2015-03-24,115.08999633789062,115.18000030517578,113.26000213623047,114.19000244140625,109.86180114746094,30445
2015-03-25,114.19999694824219,114.23999786376953,109.05999755859375,110.79000091552734,106.59065246582031,74325
2015-03-26,110.5999984741211,112.4000015258789,108.4000015258789,109.48999786376953,105.3399658203125,61670
2015-03-27,110.0,111.19999694824219,108.76000213623047,110.16000366210938,105.98455810546875,96670
2015-03-30,112.04000091552734,116.0,110.80000305175781,115.8499984741211,111.4588851928711,61525
2015-03-31,117.98999786376953,119.5999984741211,116.43000030517578,117.81999969482422,113.3542251586914,81095
2015-04-01,119.97000122070312,120.80000305175781,116.43000030517578,119.63999938964844,115.105224609375,115625
2015-04-06,121.0,121.0,118.5,119.25,114.73002624511719,74695
2015-04-07,119.18000030517578,120.5999984741211,118.5999984741211,119.48999786376953,114.96092224121094,386240
2015-04-08,120.5,122.5999984741211,118.12000274658203,119.19000244140625,114.67228698730469,156950
2015-04-09,119.18000030517578,120.95999908447266,116.51000213623047,117.62000274658203,113.16181182861328,69840
2015-04-10,118.01000213623047,120.0,114.54000091552734,115.73999786376953,111.3530502319336,130555
2015-04-13,116.9800033569336,119.4000015258789,116.43000030517578,117.80999755859375,113.3445816040039,125165
2015-04-15,118.80000305175781,125.0,118.80000305175781,122.70999908447266,118.05888366699219,521205
2015-04-16,125.5999984741211,126.9800033569336,122.4000015258789,124.77999877929688,120.05039978027344,149945
2015-04-17,125.19999694824219,125.69000244140625,122.19999694824219,123.55000305175781,118.86701965332031,90960
2015-04-20,123.43000030517578,125.01000213623047,121.91999816894531,123.20999908447266,118.53990936279297,126000
2015-04-21,124.5999984741211,125.0199966430664,121.19999694824219,122.05000305175781,117.42386627197266,194190
2015-04-22,123.80000305175781,123.80000305175781,117.0199966430664,118.62999725341797,114.13350677490234,160525
2015-04-23,119.9800033569336,119.9800033569336,117.19999694824219,117.9800033569336,113.5081558227539,170715
2015-04-24,119.0,121.19999694824219,107.6500015258789,117.58000183105469,113.1233139038086,394660
2015-04-27,120.80000305175781,123.77999877929688,116.0199966430664,122.47000122070312,117.82797241210938,531890
2015-04-28,121.5,122.87000274658203,119.0,120.48999786376953,115.92301940917969,501145
2015-04-29,120.0,122.41000366210938,118.0,119.5199966430664,114.98978424072266,2309830
2015-04-30,119.4000015258789,122.30000305175781,117.12000274658203,117.6500015258789,113.1906509399414,96250
2015-05-04,117.80000305175781,121.9800033569336,113.79000091552734,120.19000244140625,115.63438415527344,251200
2015-05-05,121.05999755859375,121.9800033569336,118.51000213623047,119.91999816894531,115.37461853027344,106055
2015-05-06,118.01000213623047,121.80000305175781,116.4000015258789,117.44999694824219,112.99822235107422,62820
2015-05-07,116.5999984741211,119.80000305175781,114.0,115.37999725341797,111.0066909790039,57420
2015-05-08,116.87999725341797,119.79000091552734,116.0,116.80999755859375,112.38249969482422,203715
2015-05-11,117.94999694824219,121.5,116.3499984741211,117.41000366210938,112.95974731445312,535905
2015-05-12,118.58000183105469,118.58000183105469,116.02999877929688,117.1500015258789,112.70960998535156,509790
2015-05-13,117.30000305175781,117.95999908447266,114.4000015258789,115.11000061035156,110.7469253540039,666420
2015-05-14,114.80999755859375,116.0,113.38999938964844,115.08999633789062,110.72769927978516,59055
2015-05-15,115.0,117.31999969482422,114.98999786376953,116.01000213623047,111.61283874511719,397000
2015-05-18,117.0,119.80000305175781,115.44000244140625,118.30999755859375,113.82565307617188,71575
2015-05-19,116.5999984741211,119.80000305175781,116.5999984741211,118.9000015258789,114.39329528808594,35940
2015-05-20,119.0,123.55999755859375,117.31999969482422,121.3499984741211,116.75042724609375,111270
2015-05-21,122.5,124.04000091552734,121.0,121.83999633789062,117.22184753417969,48795
2015-05-22,120.2699966430664,121.19000244140625,117.01000213623047,119.13999938964844,114.62418365478516,68540
2015-05-25,118.19999694824219,119.13999938964844,115.06999969482422,115.58000183105469,111.19911193847656,31570
2015-05-26,114.5999984741211,117.41000366210938,114.5999984741211,115.91999816894531,111.52623748779297,16355
2015-05-27,116.0199966430664,117.5,115.05999755859375,116.52999877929688,112.11310577392578,28215
2015-05-28,116.30000305175781,117.5999984741211,115.70999908447266,116.72000122070312,112.29591369628906,255110
2015-05-29,116.5999984741211,117.0,115.02999877929688,115.80999755859375,111.42041015625,57015
2015-06-01,115.80999755859375,121.0,115.56999969482422,118.33999633789062,113.85450744628906,111590
2015-06-02,120.0,123.0,116.80000305175781,119.88999938964844,115.34574127197266,149925
2015-06-03,119.0,122.19999694824219,116.5999984741211,118.23999786376953,113.75828552246094,203855
2015-06-04,119.5999984741211,122.5999984741211,118.04000091552734,119.16000366210938,114.6434326171875,109700
2015-06-05,118.4000015258789,121.80000305175781,118.0,120.19000244140625,115.63438415527344,16800
2015-06-08,120.68000030517578,120.68000030517578,116.0,116.41999816894531,112.00727081298828,23875
2015-06-09,116.4800033569336,119.44999694824219,115.4000015258789,116.02999877929688,111.63204193115234,328140
2015-06-10,116.80000305175781,121.5,116.80000305175781,120.41000366210938,115.84605407714844,60150
2015-06-11,121.55999755859375,125.97000122070312,120.4000015258789,121.97000122070312,117.34690856933594,84335
2015-06-12,121.04000091552734,123.0,117.80000305175781,118.3499984741211,113.86412811279297,99265
2015-06-15,118.0,120.4000015258789,116.0,116.75,112.32479095458984,42230
2015-06-16,117.0,119.4000015258789,116.20999908447266,118.58999633789062,114.09503173828125,25135
2015-06-17,117.43000030517578,121.0,117.43000030517578,119.8499984741211,115.30726623535156,41170
2015-06-18,121.80000305175781,122.80000305175781,116.05000305175781,121.87000274658203,117.25069427490234,98295
2015-06-19,122.0999984741211,123.5999984741211,119.25,120.0,115.45159149169922,44135
2015-06-22,122.91000366210938,124.87999725341797,119.4000015258789,123.93000030517578,119.23262786865234,112230
2015-06-23,125.5999984741211,133.3800048828125,122.61000061035156,127.5,122.66731262207031,317605
2015-06-24,129.0,129.14999389648438,125.66999816894531,126.41999816894531,121.62823486328125,61515
2015-06-25,126.4000015258789,129.17999267578125,125.0,125.41000366210938,120.65652465820312,51000
2015-06-26,126.0,128.60000610351562,123.5999984741211,127.94999694824219,123.1002426147461,62435
2015-06-29,124.19999694824219,127.80000305175781,122.43000030517578,124.13999938964844,119.43466186523438,115980
2015-06-30,126.0,127.9800033569336,123.4000015258789,125.16999816894531,120.42561340332031,48500
2015-07-01,124.4000015258789,131.0,124.4000015258789,128.52999877929688,123.65825653076172,107315
2015-07-02,127.22000122070312,128.7100067138672,127.22000122070312,128.27000427246094,123.40811157226562,50575
