Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,399.75,402.9125061035156,396.3999938964844,401.70001220703125,315.3385925292969,1336492
2015-01-02,400.51251220703125,404.73748779296875,400.01251220703125,401.3125,315.034423828125,933372
2015-01-05,403.75,403.75,392.17498779296875,394.5625,309.7355651855469,2012624
2015-01-06,393.5,393.6000061035156,380.6625061035156,384.0249938964844,301.4634704589844,3470408
2015-01-07,384.875,387.0,373.17498779296875,374.8999938964844,294.30029296875,3540560
2015-01-08,379.25,385.0,373.75,383.57501220703125,301.1102294921875,3906036
2015-01-09,384.1625061035156,395.9125061035156,380.7250061035156,386.38751220703125,303.3180847167969,6164448
2015-01-12,388.7749938964844,394.75,385.17498779296875,393.88751220703125,309.2056884765625,2661684
2015-01-13,393.88751220703125,398.73748779296875,390.8374938964844,395.8999938964844,310.7854919433594,2916072
2015-01-14,398.9750061035156,399.70001220703125,387.57501220703125,394.70001220703125,309.84344482421875,4133276
2015-01-15,398.73748779296875,404.61248779296875,388.11248779296875,398.3125,312.6794128417969,3658976
2015-01-16,398.5,411.0249938964844,393.88751220703125,409.75,321.65789794921875,3185348
2015-01-19,412.5,432.5,409.95001220703125,411.1625061035156,322.76678466796875,3335832
2015-01-20,415.625,419.8125,412.42498779296875,418.0375061035156,328.1636657714844,3099268
2015-01-21,415.29998779296875,423.0,410.25,421.8125,331.1269836425781,7541032
2015-01-22,422.0,423.26251220703125,414.25,416.42498779296875,326.8978271484375,3769104
2015-01-23,415.7749938964844,417.2250061035156,407.82501220703125,411.6625061035156,323.1592712402344,4683076
2015-01-27,412.2250061035156,412.2250061035156,401.88751220703125,404.0874938964844,317.2127380371094,4461772
2015-01-28,402.5,416.4375,402.5,414.8500061035156,325.6614074707031,4173388
2015-01-29,414.5,415.67498779296875,402.2250061035156,412.23748779296875,323.6105651855469,4751440
2015-01-30,452.5,455.0,438.2875061035156,447.9375,351.6354675292969,21415344
2015-02-02,450.0,475.0,449.51251220703125,472.75,371.11358642578125,10089756
2015-02-03,477.5,478.75,467.75,475.0625,372.92889404296875,8442272
2015-02-04,475.0,477.5,471.38751220703125,475.0874938964844,374.5252380371094,4939900
2015-02-05,475.0,495.2124938964844,471.73748779296875,493.1625061035156,388.7743225097656,8494896
2015-02-06,492.5,499.25,486.32501220703125,488.67498779296875,385.2366943359375,4023848
2015-02-09,485.25,502.375,482.82501220703125,498.57501220703125,393.0411376953125,4670508
2015-02-10,496.25,496.9624938964844,481.25,483.3374938964844,381.0289001464844,5786408
2015-02-11,484.92498779296875,491.75,480.29998779296875,488.92498779296875,385.4336242675781,2142516
2015-02-12,487.5,497.5,487.25,496.1000061035156,391.090087890625,4365376
2015-02-13,497.5,501.0,494.20001220703125,498.23748779296875,392.7750244140625,3286008
2015-02-16,498.76251220703125,502.0,495.1499938964844,496.2124938964844,391.1786193847656,3024868
2015-02-18,497.88751220703125,510.0,496.88751220703125,508.2875061035156,400.69775390625,6327804
2015-02-19,507.5,513.6749877929688,505.0,512.0374755859375,403.6540832519531,4136952
2015-02-20,512.5,513.75,499.0249938964844,500.1875,394.3122863769531,2668572
2015-02-23,500.0,506.92498779296875,489.61248779296875,492.75,388.4490966796875,2666340
2015-02-24,492.75,499.70001220703125,488.9125061035156,494.01251220703125,389.4443054199219,3643048
2015-02-25,497.375,498.3999938964844,492.95001220703125,495.79998779296875,390.8535461425781,2276348
2015-02-26,495.75,502.0,491.23748779296875,493.86248779296875,389.3262023925781,4156644
2015-02-27,497.25,506.4125061035156,493.86248779296875,505.5,398.500244140625,4808820
2015-03-02,510.2250061035156,510.2250061035156,500.0874938964844,506.2124938964844,399.0619201660156,4098336
2015-03-03,507.75,511.2250061035156,496.26251220703125,507.79998779296875,400.31341552734375,4306688
2015-03-04,509.25,512.9249877929688,505.0,509.0,401.25946044921875,3430308
2015-03-05,509.0,518.7249755859375,508.98748779296875,516.25,406.974853515625,3448716
2015-03-09,514.1875,518.7249755859375,502.75,516.4249877929688,407.1127014160156,6555768
2015-03-10,513.75,517.25,507.0,511.0375061035156,402.86572265625,5425488
2015-03-11,515.0,529.2249755859375,508.88751220703125,514.7625122070312,405.8021545410156,10074260
2015-03-12,516.25,519.8250122070312,510.5625,513.1749877929688,404.55059814453125,4880440
2015-03-13,514.7000122070312,514.75,495.26251220703125,503.1499938964844,396.6476745605469,6368968
2015-03-16,505.0,516.5,503.5,514.25,405.3983154296875,7937836
2015-03-17,516.7000122070312,517.2249755859375,508.25,509.7749938964844,401.870361328125,10007444
2015-03-18,510.0,513.1875,498.76251220703125,501.63751220703125,395.4554138183594,18927840
2015-03-19,495.0,503.20001220703125,486.0,489.82501220703125,386.143310546875,10163240
2015-03-20,489.9750061035156,492.5,482.875,489.95001220703125,386.2418212890625,6271108
2015-03-23,490.2749938964844,493.79998779296875,480.875,484.20001220703125,381.7088317871094,3897136
2015-03-24,484.5,489.5,480.17498779296875,485.17498779296875,382.47747802734375,5298696
2015-03-25,486.0,508.8999938964844,484.54998779296875,503.57501220703125,396.9827880859375,7518574
2015-03-26,503.0,505.0,489.04998779296875,493.70001220703125,389.19805908203125,7048128
2015-03-27,491.70001220703125,501.5,477.45001220703125,481.42498779296875,379.521240234375,4280330
2015-03-30,483.0,493.1000061035156,478.25,490.2250061035156,386.45855712890625,3275064
2015-03-31,490.0,492.0249938964844,483.5,490.20001220703125,386.4388122558594,3726676
2015-04-01,473.5,481.5,467.5,470.42498779296875,370.8497009277344,8281168
2015-04-06,466.5,469.5,456.07501220703125,466.0249938964844,367.3809509277344,7728748
2015-04-07,469.8999938964844,478.0,463.7250061035156,467.2749938964844,368.36639404296875,4348138
2015-04-08,472.4750061035156,484.5,470.0,479.42498779296875,377.9447021484375,3587334
2015-04-09,484.5,484.5,470.5,482.07501220703125,380.0336608886719,2674132
2015-04-10,479.6499938964844,488.8500061035156,478.0,483.625,381.2555236816406,2837478
2015-04-13,483.95001220703125,489.25,477.5,488.0249938964844,384.7242736816406,3099142
2015-04-15,489.0,489.0,469.375,472.25,372.28839111328125,3098572
2015-04-16,474.5,478.95001220703125,466.75,477.125,376.1313781738281,2057382
2015-04-17,474.0,475.3500061035156,467.2250061035156,470.04998779296875,370.5540771484375,3138232
2015-04-20,472.5,473.8500061035156,456.2749938964844,462.1499938964844,364.32623291015625,3223104
2015-04-21,420.3999938964844,460.0,417.54998779296875,445.32501220703125,351.0625915527344,14596284
2015-04-22,442.25,445.95001220703125,431.54998779296875,438.6499938964844,345.8005676269531,7934682
2015-04-23,441.3999938964844,453.5,441.125,447.5,352.77728271484375,6391380
2015-04-24,445.5,456.3999938964844,443.70001220703125,448.4750061035156,355.13299560546875,6406490
2015-04-27,448.0249938964844,452.9750061035156,437.0,441.6000061035156,349.6890563964844,3789232
2015-04-28,439.32501220703125,441.875,427.17498779296875,435.25,344.6605224609375,5803656
2015-04-29,435.25,446.6000061035156,429.2250061035156,443.6000061035156,351.2726745605469,4076096
2015-04-30,441.04998779296875,444.0,431.25,440.2749938964844,348.6397705078125,7338470
2015-05-04,440.2749938964844,463.375,432.8999938964844,459.8999938964844,364.1801452636719,3352524
2015-05-05,461.5,464.5,452.57501220703125,455.9750061035156,361.0720520019531,3459534
2015-05-06,453.5249938964844,462.8999938964844,440.1000061035156,445.57501220703125,352.8365783691406,4595278
2015-05-07,448.04998779296875,462.4750061035156,440.04998779296875,460.375,364.5562438964844,3639964
2015-05-08,463.7250061035156,474.375,457.9750061035156,462.75,366.4368591308594,3579368
2015-05-11,467.25,474.75,461.70001220703125,470.95001220703125,372.9303283691406,3592212
2015-05-12,471.0,471.7250061035156,455.25,457.82501220703125,362.5370178222656,2464630
2015-05-13,458.0,472.0,458.0,468.6499938964844,371.1089782714844,2774824
2015-05-14,469.3999938964844,471.0,459.0,462.6499938964844,366.3576965332031,2252426
2015-05-15,462.5,467.3999938964844,453.75,456.95001220703125,361.8441162109375,3405608
2015-05-18,458.75,466.75,450.95001220703125,465.2749938964844,368.4364318847656,3014132
2015-05-19,465.0,468.375,460.0,467.07501220703125,369.8617858886719,2588934
2015-05-20,470.5,481.875,469.625,480.04998779296875,380.13623046875,3073544
2015-05-21,481.9750061035156,486.9750061035156,480.0,485.125,384.1549987792969,2092768
2015-05-22,481.625,494.0,478.7250061035156,492.07501220703125,389.6584777832031,2995660
2015-05-25,492.5,505.0,486.625,499.57501220703125,395.59747314453125,3291366
2015-05-26,499.875,503.5,492.75,496.75,393.36041259765625,2462108
2015-05-27,495.0,502.4750061035156,492.1499938964844,495.75,392.5686340332031,2945442
2015-05-28,493.04998779296875,498.32501220703125,479.25,490.04998779296875,388.0548400878906,3337232
2015-05-29,488.0,522.4749755859375,481.0,505.375,400.1903381347656,11358676
2015-06-01,496.3999938964844,499.25,484.625,486.6499938964844,385.3625793457031,2304588
