Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,367.2749938964844,370.70001220703125,359.7749938964844,360.32501220703125,350.60906982421875,198016
2015-01-02,365.3999938964844,365.4750061035156,361.5,363.29998779296875,353.5038146972656,119802
2015-01-05,362.0,369.5,362.0,366.4750061035156,356.59326171875,184270
2015-01-06,365.8999938964844,374.3500061035156,360.70001220703125,364.3500061035156,354.5255126953125,281188
2015-01-07,363.17498779296875,367.45001220703125,360.07501220703125,363.95001220703125,354.13629150390625,101174
2015-01-08,365.1000061035156,368.20001220703125,362.75,364.70001220703125,354.8661193847656,102910
2015-01-09,364.5,379.25,363.8500061035156,369.29998779296875,359.3420715332031,763218
2015-01-12,372.3500061035156,374.5,363.29998779296875,366.6499938964844,356.7635498046875,225786
2015-01-13,368.0,374.45001220703125,365.0,371.45001220703125,361.4341125488281,276284
2015-01-14,372.5,372.5,363.95001220703125,366.375,356.4959411621094,96206
2015-01-15,367.5,370.0,360.0,362.6000061035156,352.82269287109375,238156
2015-01-16,362.0,366.3999938964844,350.54998779296875,356.70001220703125,347.08184814453125,366032
2015-01-19,358.0,360.5249938964844,345.82501220703125,347.7250061035156,338.34881591796875,497386
2015-01-20,349.0,352.95001220703125,347.20001220703125,347.79998779296875,338.4217529296875,261176
2015-01-21,350.5,355.0,348.5,349.9750061035156,340.5381774902344,145694
2015-01-22,349.625,353.5,348.25,349.4750061035156,340.0516357421875,288384
2015-01-23,326.0,341.0,318.0,319.3999938964844,310.78759765625,4820028
2015-01-27,322.0,323.70001220703125,316.0,318.20001220703125,309.61993408203125,977600
2015-01-28,319.8500061035156,324.5,317.5,322.0,313.3175354003906,1134644
2015-01-29,322.0,322.5,317.5,318.70001220703125,310.1064758300781,481154
2015-01-30,320.0,321.54998779296875,317.5,319.1499938964844,310.54425048828125,302452
2015-02-02,320.0,322.32501220703125,318.0,318.57501220703125,309.9848327636719,289190
2015-02-03,320.9750061035156,320.9750061035156,308.5,309.70001220703125,301.3491516113281,373950
2015-02-04,314.8999938964844,316.0,307.7250061035156,313.75,305.2899169921875,289020
2015-02-05,315.0,317.3999938964844,313.8999938964844,315.1000061035156,306.603515625,203534
2015-02-06,316.5,316.5,299.5,307.4750061035156,299.1841735839844,403980
2015-02-09,297.5,322.0,296.04998779296875,319.57501220703125,310.9578857421875,1011612
2015-02-10,321.0,330.875,310.5,325.67498779296875,316.8934020996094,1533654
2015-02-11,327.5,332.5,322.3500061035156,327.6000061035156,318.7665100097656,403752
2015-02-12,329.0249938964844,336.0,327.0,335.07501220703125,326.0399169921875,451848
2015-02-13,337.0,342.0249938964844,333.04998779296875,340.42498779296875,331.24566650390625,349622
2015-02-16,340.0,349.0,340.0,346.32501220703125,336.986572265625,359766
2015-02-18,346.5,358.0249938964844,346.5,350.5,341.0489196777344,435286
2015-02-19,352.0,353.5,340.54998779296875,344.07501220703125,334.7972106933594,180790
2015-02-20,345.5,348.7749938964844,335.5,338.9750061035156,329.83477783203125,359950
2015-02-23,339.0,345.79998779296875,331.07501220703125,333.1000061035156,324.1181640625,247018
2015-02-24,332.5249938964844,337.3500061035156,327.5249938964844,333.8999938964844,324.8965759277344,181552
2015-02-25,335.0,338.5,330.54998779296875,336.45001220703125,327.3778076171875,243016
2015-02-26,336.45001220703125,339.29998779296875,327.5249938964844,333.125,324.14251708984375,140344
2015-02-27,333.125,338.5,330.04998779296875,331.82501220703125,322.8775939941406,132946
2015-03-02,329.5,337.3999938964844,329.0,332.70001220703125,323.7289733886719,222480
2015-03-03,335.5,343.625,334.54998779296875,338.54998779296875,329.4211730957031,403848
2015-03-04,341.0,357.5,337.8500061035156,340.25,331.0754089355469,1428966
2015-03-05,340.5,358.5,340.25,354.07501220703125,344.527587890625,561036
2015-03-09,357.5,367.3999938964844,353.125,355.5,345.91412353515625,973780
2015-03-10,356.25,378.0,356.25,373.95001220703125,363.86669921875,1080114
2015-03-11,378.0249938964844,396.95001220703125,372.0,373.70001220703125,363.6234130859375,2031368
2015-03-12,377.5249938964844,383.0,369.5,373.4750061035156,363.40447998046875,592286
2015-03-13,375.5,382.5,363.17498779296875,366.1499938964844,356.2769775390625,588456
