Date,Open,High,Low,Close,Adj Close,Volume
2015-12-23,1380.0,1413.699951171875,1356.199951171875,1381.699951171875,1278.2659912109375,10984341
2015-12-24,1388.0,1543.949951171875,1385.0,1523.75,1409.681884765625,5450848
2015-12-28,1532.699951171875,1540.5,1434.0999755859375,1468.4000244140625,1358.4757080078125,2046162
2015-12-29,1469.8499755859375,1493.0,1434.0,1465.550048828125,1355.838623046875,1333944
2015-12-30,1478.0,1489.9000244140625,1444.0,1458.25,1349.0850830078125,622721
2015-12-31,1460.0,1496.5999755859375,1442.5,1485.25,1374.06396484375,774495
2016-01-01,1495.0,1519.0,1480.0,1503.0999755859375,1390.577880859375,508347
2016-01-04,1499.9000244140625,1580.0,1485.0,1530.1500244140625,1415.6029052734375,1350429
2016-01-05,1538.0,1588.9000244140625,1533.5999755859375,1567.699951171875,1450.3419189453125,658233
2016-01-06,1556.0,1582.0,1518.0,1527.0,1412.6884765625,594918
2016-01-07,1504.0,1514.9000244140625,1458.449951171875,1467.3499755859375,1357.5037841796875,349010
2016-01-08,1480.0,1503.9000244140625,1470.0,1477.199951171875,1366.616455078125,190247
2016-01-11,1463.4000244140625,1484.800048828125,1449.75,1475.699951171875,1365.22900390625,187799
2016-01-12,1481.0,1492.0,1465.0,1474.300048828125,1363.933837890625,143904
2016-01-13,1478.0,1488.6500244140625,1364.0,1415.75,1309.7666015625,353619
2016-01-14,1397.0,1463.0,1370.0,1435.800048828125,1328.3155517578125,395952
2016-01-15,1444.199951171875,1470.0,1422.0,1431.6500244140625,1324.4764404296875,257237
2016-01-18,1421.0,1421.050048828125,1332.25,1344.5999755859375,1243.94287109375,635080
2016-01-19,1355.0,1375.0,1281.0,1330.4000244140625,1230.80615234375,467691
2016-01-20,1320.0,1357.0999755859375,1301.0,1322.800048828125,1223.7750244140625,332152
2016-01-21,1339.0,1375.0,1338.0,1368.5999755859375,1266.1463623046875,197466
2016-01-22,1385.0,1399.800048828125,1315.5,1366.800048828125,1264.4810791015625,166387
2016-01-25,1373.800048828125,1377.800048828125,1350.0,1356.8499755859375,1255.2757568359375,120355
2016-01-27,1364.699951171875,1364.699951171875,1331.050048828125,1339.5,1239.224853515625,90193
2016-01-28,1334.0,1362.0,1330.0,1350.0999755859375,1249.0313720703125,116177
2016-01-29,1343.0,1371.0,1343.0,1358.800048828125,1257.0799560546875,136274
2016-02-01,1361.0,1384.4000244140625,1342.5999755859375,1373.449951171875,1270.63330078125,145523
2016-02-02,1382.800048828125,1430.9000244140625,1368.800048828125,1372.699951171875,1269.9393310546875,141659
2016-02-03,1361.0,1387.5999755859375,1355.5,1373.300048828125,1270.49462890625,78557
2016-02-04,1380.199951171875,1394.0,1339.0,1347.5,1246.6259765625,127453
2016-02-05,1345.0,1350.5,1330.0,1338.050048828125,1237.88330078125,31085
2016-02-08,1345.0,1354.75,1316.199951171875,1323.3499755859375,1224.283935546875,38022
2016-02-09,1310.0,1344.4000244140625,1300.0,1338.4000244140625,1238.20703125,42425
2016-02-10,1337.9000244140625,1340.0,1290.0,1320.9000244140625,1222.017333984375,50038
2016-02-11,1320.0,1328.0,1252.5999755859375,1275.800048828125,1180.29345703125,123980
2016-02-12,1276.050048828125,1389.75,1255.0,1319.75,1220.953369140625,518016
2016-02-15,1359.5,1359.5,1292.050048828125,1314.949951171875,1216.5123291015625,130223
2016-02-16,1320.0,1333.0,1291.3499755859375,1309.5999755859375,1211.563232421875,85016
2016-02-17,1312.0,1327.25,1286.0,1317.9000244140625,1219.2418212890625,143402
2016-02-18,1315.5,1334.25,1302.199951171875,1308.5999755859375,1210.6380615234375,46411
2016-02-19,1305.0,1323.0,1295.0,1310.3499755859375,1212.2568359375,75666
2016-02-22,1310.0,1316.949951171875,1270.0,1281.5999755859375,1185.6591796875,71363
2016-02-23,1287.0999755859375,1320.0,1282.0,1310.0,1211.933349609375,124252
2016-02-24,1305.0,1307.9000244140625,1271.0,1279.0999755859375,1183.346435546875,50434
2016-02-25,1282.300048828125,1285.0,1260.0,1272.1500244140625,1176.9168701171875,30759
2016-02-26,1282.0,1289.9000244140625,1227.0,1279.550048828125,1183.7626953125,41075
2016-02-29,1279.800048828125,1280.0,1252.550048828125,1264.6500244140625,1169.97802734375,20747
2016-03-01,1267.1500244140625,1321.449951171875,1261.1500244140625,1315.199951171875,1216.7437744140625,61308
2016-03-02,1324.0,1327.0999755859375,1296.449951171875,1301.0999755859375,1203.69921875,37130
2016-03-03,1312.0999755859375,1329.9000244140625,1294.050048828125,1307.1500244140625,1209.2962646484375,127326
2016-03-04,1310.0,1347.0,1302.8499755859375,1311.300048828125,1213.1358642578125,55849
2016-03-08,1345.0,1379.0,1325.0,1342.5999755859375,1242.0928955078125,119691
2016-03-09,1345.0,1355.0,1326.0,1345.75,1245.0069580078125,40059
2016-03-10,1358.0,1359.0,1341.0,1348.199951171875,1247.273681640625,30565
2016-03-11,1341.0,1372.0,1339.9000244140625,1367.199951171875,1264.85107421875,54502
2016-03-14,1350.0,1366.8499755859375,1318.300048828125,1354.0,1252.6392822265625,93659
2016-03-15,1354.0,1369.800048828125,1345.050048828125,1356.199951171875,1254.6749267578125,30214
2016-03-16,1365.0,1365.0,1344.0,1356.25,1254.7210693359375,22480
2016-03-17,1365.0,1389.699951171875,1336.5999755859375,1350.8499755859375,1249.7252197265625,46550
2016-03-18,1355.0,1385.0,1326.300048828125,1374.949951171875,1281.22119140625,105456
2016-03-21,1386.8499755859375,1388.0,1345.0,1350.300048828125,1258.2515869140625,27507
2016-03-22,1353.0,1370.0,1340.9000244140625,1362.5,1269.6197509765625,67466
2016-03-23,1352.0,1366.949951171875,1349.0,1355.800048828125,1263.3765869140625,61753
2016-03-28,1360.0,1393.0,1352.5,1387.300048828125,1292.729248046875,92882
2016-03-29,1394.5,1418.0,1345.8499755859375,1410.3499755859375,1314.2078857421875,226373
2016-03-30,1418.0,1421.0,1365.0999755859375,1371.0999755859375,1277.6336669921875,68085
2016-03-31,1377.0,1381.0,1350.0,1356.449951171875,1263.9820556640625,57439
2016-04-01,1282.0,1335.0,1270.0,1327.550048828125,1237.0523681640625,288351
2016-04-04,1334.0,1369.550048828125,1298.0,1355.1500244140625,1262.7706298828125,168161
2016-04-05,1351.0,1365.8499755859375,1325.050048828125,1333.4000244140625,1242.5037841796875,28090
2016-04-06,1332.0,1354.0,1309.0,1313.4000244140625,1223.8668212890625,40140
2016-04-07,1328.9000244140625,1341.9000244140625,1317.0999755859375,1337.800048828125,1246.603515625,74984
2016-04-08,1336.5,1356.449951171875,1330.0999755859375,1340.9000244140625,1249.492431640625,20874
2016-04-11,1352.0,1352.0,1324.4000244140625,1329.550048828125,1238.915771484375,21031
2016-04-12,1333.0,1342.949951171875,1328.199951171875,1333.9000244140625,1242.969482421875,9640
2016-04-13,1335.199951171875,1350.0,1335.0,1339.0,1247.721923828125,14050
2016-04-18,1266.0,1287.0,1236.4000244140625,1276.800048828125,1189.7618408203125,319467
2016-04-20,1281.0,1296.9000244140625,1255.0,1273.0999755859375,1186.3143310546875,66906
2016-04-21,1293.0,1294.4000244140625,1209.4000244140625,1242.050048828125,1157.3804931640625,294279
2016-04-22,1244.4000244140625,1254.949951171875,1201.25,1233.800048828125,1149.6932373046875,32915
2016-04-25,1234.1500244140625,1247.949951171875,1221.0,1226.699951171875,1143.0771484375,34850
2016-04-26,1226.0,1230.0,1205.050048828125,1221.800048828125,1138.51123046875,42982
2016-04-27,1228.0,1230.0,1194.0,1211.449951171875,1128.8663330078125,177077
2016-04-28,1219.800048828125,1219.800048828125,1190.0,1192.0999755859375,1110.8358154296875,74937
2016-04-29,1193.0,1208.949951171875,1181.0,1190.949951171875,1109.76416015625,42594
2016-05-02,1152.5,1282.800048828125,1152.5,1249.300048828125,1164.13623046875,174739
2016-05-03,1259.800048828125,1259.800048828125,1221.199951171875,1228.5,1144.754638671875,29703
2016-05-04,1215.0,1246.0,1215.0,1225.449951171875,1141.9119873046875,24464
2016-05-05,1215.0,1250.0,1215.0,1242.550048828125,1157.8465576171875,42144
2016-05-06,1240.5,1257.699951171875,1235.0,1245.199951171875,1160.316162109375,27750
2016-05-09,1241.0,1253.0,1232.4000244140625,1247.75,1162.692138671875,30809
2016-05-10,1248.0,1248.4000244140625,1225.0,1227.25,1143.5894775390625,18824
2016-05-11,1229.0,1246.0,1200.0,1204.5,1122.3905029296875,54988
2016-05-12,1214.800048828125,1219.800048828125,1191.0,1196.8499755859375,1115.261962890625,42346
2016-05-13,1182.0,1208.0,1182.0,1186.449951171875,1105.57080078125,27977
2016-05-16,1195.0,1210.0,1190.050048828125,1194.6500244140625,1113.2120361328125,24827
2016-05-17,1194.0,1206.4000244140625,1184.0,1192.75,1111.4415283203125,26891
2016-05-18,1190.0,1225.9000244140625,1190.0,1220.800048828125,1137.5792236328125,43608
2016-05-19,1220.0,1235.0,1210.0,1227.050048828125,1143.4033203125,25302
2016-05-20,1220.050048828125,1240.0,1220.050048828125,1233.1500244140625,1149.0872802734375,42457
2016-05-23,1243.0,1258.0,1236.0,1252.699951171875,1167.3046875,94824
2016-05-24,1250.0,1251.800048828125,1216.1500244140625,1225.800048828125,1142.238525390625,41053
2016-05-25,1230.5,1248.0,1220.0999755859375,1234.699951171875,1150.531494140625,34310
2016-05-26,1232.0,1265.050048828125,1225.25,1258.699951171875,1172.8955078125,66294
2016-05-27,1265.0,1265.0,1241.0999755859375,1248.9000244140625,1163.7635498046875,92226
2016-05-30,1220.0,1291.0999755859375,1201.0,1276.800048828125,1189.7618408203125,85318
2016-05-31,1268.0,1275.0,1245.0,1263.4000244140625,1177.2755126953125,22541
2016-06-01,1264.0,1292.0,1258.0,1288.050048828125,1200.244873046875,69058
2016-06-02,1278.0999755859375,1313.6500244140625,1278.0999755859375,1305.949951171875,1216.924560546875,72275
2016-06-03,1310.0,1365.0,1310.0,1358.949951171875,1266.311767578125,183594
2016-06-06,1365.0,1386.0,1338.5,1365.0999755859375,1272.04248046875,72141
2016-06-07,1374.0,1423.75,1331.0999755859375,1360.25,1267.523193359375,385335
2016-06-08,1364.0,1412.5,1345.449951171875,1402.449951171875,1306.846435546875,88297
2016-06-09,1367.550048828125,1409.75,1360.0999755859375,1380.8499755859375,1286.7191162109375,117004
2016-06-10,1377.0,1400.0,1367.0999755859375,1389.9000244140625,1295.1517333984375,97552
2016-06-13,1381.6500244140625,1391.0,1370.0,1389.699951171875,1294.9658203125,74249
2016-06-14,1375.1500244140625,1388.199951171875,1352.300048828125,1367.699951171875,1274.4652099609375,32167
2016-06-15,1365.050048828125,1392.0,1357.550048828125,1389.4000244140625,1294.6856689453125,51899
2016-06-16,1352.449951171875,1393.0,1352.449951171875,1380.949951171875,1286.8121337890625,62355
2016-06-17,1385.0,1415.0,1370.4000244140625,1385.1500244140625,1290.725830078125,569556
2016-06-20,1381.800048828125,1392.0,1363.1500244140625,1385.050048828125,1290.6328125,52698
2016-06-21,1390.0,1390.0,1364.0999755859375,1369.3499755859375,1276.0028076171875,14105
2016-06-22,1369.5,1392.949951171875,1366.5,1383.6500244140625,1289.3282470703125,26590
2016-06-23,1374.0,1385.0,1361.050048828125,1375.25,1281.5008544921875,16738
2016-06-24,1350.0,1389.0,1330.0,1384.25,1289.886962890625,43011
2016-06-27,1383.0,1391.050048828125,1361.050048828125,1384.4000244140625,1290.0267333984375,85707
2016-06-28,1372.0,1388.8499755859375,1370.050048828125,1384.300048828125,1289.9337158203125,18870
2016-06-29,1380.050048828125,1387.5,1372.9000244140625,1378.300048828125,1284.343017578125,15429
2016-06-30,1379.949951171875,1387.0,1371.0,1384.4000244140625,1290.0267333984375,51398
2016-07-01,1387.0,1388.6500244140625,1358.550048828125,1367.25,1274.0460205078125,23187
2016-07-04,1384.9000244140625,1388.4000244140625,1350.0999755859375,1357.0999755859375,1264.587646484375,63882
2016-07-05,1362.0,1380.0,1360.0,1366.0,1272.8812255859375,29150
2016-07-07,1356.0,1369.800048828125,1341.0,1349.199951171875,1257.2265625,12819
2016-07-08,1363.0,1365.0,1342.050048828125,1357.5999755859375,1265.0535888671875,22461
2016-07-11,1372.0,1394.0,1360.5999755859375,1389.4000244140625,1294.6856689453125,40408
2016-07-12,1370.0,1419.0,1370.0,1406.75,1310.853515625,42854
2016-07-13,1392.25,1427.75,1392.25,1418.9000244140625,1322.1749267578125,48344
2016-07-14,1420.0,1424.0,1410.1500244140625,1420.1500244140625,1323.3397216796875,16166
2016-07-15,1424.800048828125,1424.800048828125,1400.0,1415.4000244140625,1318.91357421875,24395
2016-07-18,1400.5999755859375,1431.0,1400.5999755859375,1419.1500244140625,1322.407958984375,14881
2016-07-19,1402.5999755859375,1484.8499755859375,1402.5999755859375,1467.25,1367.22900390625,134789
2016-07-20,1480.0,1554.9000244140625,1475.0,1538.300048828125,1433.4356689453125,252956
2016-07-21,1538.949951171875,1564.9000244140625,1520.0,1553.0,1447.1336669921875,50336
2016-07-22,1542.25,1592.949951171875,1535.0999755859375,1581.75,1473.923583984375,57054
2016-07-25,1577.0,1581.9000244140625,1506.6500244140625,1519.0,1415.4512939453125,42748
2016-07-26,1519.0,1535.0,1487.0,1523.449951171875,1419.5977783203125,44206
2016-07-27,1511.0,1546.3499755859375,1502.25,1510.300048828125,1407.3446044921875,14076
2016-07-28,1529.0,1544.0,1514.0,1535.800048828125,1431.1064453125,11037
2016-07-29,1520.6500244140625,1570.0,1520.6500244140625,1566.699951171875,1459.899658203125,30912
2016-08-01,1580.0,1580.0,1530.0999755859375,1544.3499755859375,1439.0732421875,21794
2016-08-02,1533.0,1569.9000244140625,1530.0,1559.699951171875,1453.3770751953125,29461
2016-08-03,1540.0,1566.25,1506.0,1521.4000244140625,1417.687744140625,20098
2016-08-04,1534.699951171875,1541.550048828125,1465.0,1493.3499755859375,1391.550048828125,43889
2016-08-05,1513.0,1532.5,1500.0,1524.949951171875,1420.9959716796875,11516
2016-08-08,1519.0,1605.9000244140625,1519.0,1579.5,1471.8272705078125,58468
2016-08-09,1595.0,1619.0,1575.0,1588.3499755859375,1480.07373046875,47855
2016-08-10,1590.0,1602.0,1526.199951171875,1554.75,1448.764404296875,36609
2016-08-11,1568.0,1600.0,1546.0,1594.5999755859375,1485.8978271484375,25953
2016-08-12,1615.0,1626.0,1533.300048828125,1557.949951171875,1451.7459716796875,258494
2016-08-16,1578.4000244140625,1582.0,1530.0,1541.5,1436.41748046875,35828
2016-08-17,1550.0,1570.0,1528.0,1534.0,1429.4288330078125,31753
2016-08-18,1539.8499755859375,1557.0,1535.050048828125,1543.75,1438.5140380859375,16935
2016-08-19,1549.8499755859375,1555.0,1530.0,1538.25,1433.388671875,16254
2016-08-22,1532.0,1552.0,1510.0,1522.449951171875,1418.6661376953125,31038
2016-08-23,1529.949951171875,1529.949951171875,1486.1500244140625,1504.25,1401.7069091796875,23193
2016-08-24,1510.0,1550.0,1510.0,1533.300048828125,1428.776611328125,23180
2016-08-25,1544.699951171875,1551.0,1525.0999755859375,1540.25,1435.252685546875,20620
2016-08-26,1531.0999755859375,1555.0,1528.4000244140625,1542.9000244140625,1437.7220458984375,13360
2016-08-29,1549.800048828125,1549.800048828125,1528.0,1541.800048828125,1436.6968994140625,12326
2016-08-30,1548.0,1561.699951171875,1538.1500244140625,1557.199951171875,1451.047119140625,29959
2016-08-31,1559.949951171875,1567.5,1534.199951171875,1547.75,1442.24169921875,19368
2016-09-01,1554.5,1585.0,1535.0999755859375,1569.8499755859375,1462.8348388671875,20749
