Date,Open,High,Low,Close,Adj Close,Volume
1/1/2015,125.4749985,126.5625,124.5,125.8874969,58.12788773,2048687
1/2/2015,125.9625015,129.1687469,125.25,125.5875015,57.98936081,3836530
1/5/2015,125.625,126.375,124.7624969,125.2312469,57.8248558,4518095
1/6/2015,124.8937531,124.8937531,119.34375,119.9437485,55.38337326,4128829
1/7/2015,120.1500015,121.2375031,116.4375,119.1937485,55.03707886,5979365
1/8/2015,120.375,122.4000015,116.34375,120.3375015,55.56518936,7959559
1/9/2015,120.0374985,120.8062515,117.84375,118.1999969,54.57821274,4003538
1/12/2015,120,120.09375,117.4312515,118.1812515,54.569561,3925183
1/13/2015,119.1187515,119.25,116.2125015,116.5875015,53.83366394,5424194
1/14/2015,117.375,118.875,116.25,117.0374985,54.04143906,3912738
1/15/2015,119.25,125.4375,118.4812469,122.90625,56.75131989,12690349
1/16/2015,122.25,124.3312531,120.5999985,122.34375,56.49157715,4620018
1/19/2015,122.3625031,125.5687485,122.3625031,123.4312515,56.99370956,4186066
1/20/2015,124.1624985,124.6687469,120.4875031,120.6937485,55.72970581,3673055
1/21/2015,121.0500031,123.2624969,120.7874985,121.8187485,56.24915314,5930301
1/22/2015,120.9562531,122.4375,117.5625,119.4187469,55.14097214,5808951
1/23/2015,120.5625,122.2874985,118.125,119.3062515,55.08903122,6465986
1/27/2015,120.3000031,123,117.75,122.4000015,56.51755142,8273586
1/28/2015,122.90625,129.9937439,122.0625,127.7624969,58.99365997,14049794
1/29/2015,128.1750031,131.2124939,126.5250015,127.59375,58.91574478,12694509
1/30/2015,128.6437531,130.875,123.8062515,124.9124985,57.67767334,7427485
2/2/2015,124.9124985,130.5,123.75,129.4499969,59.77284241,5573493
2/3/2015,131.1374969,131.8687439,125.0062485,126.1500015,58.24909973,5808322
2/4/2015,126.5625,127.3125,123.46875,124.1062469,57.30540085,4556333
2/5/2015,124.125,126.0374985,119.625,120.5625,55.66908264,3597695
2/6/2015,121.125,124.125,120,122.9437485,56.76862717,4130895
2/9/2015,121.125,122.1750031,117.5999985,118.4625015,54.69944382,3743730
2/10/2015,117.375,123.75,117.1125031,121.7437515,56.21452332,5970183
2/11/2015,122.6999969,123.1875,120.0749969,122.2312469,56.43962097,3562461
2/12/2015,123.0562515,123.3375015,120.3937531,121.8937531,56.28378296,3111458
2/13/2015,122.4375,126.4499969,120.5437469,122.1374969,56.39634323,7676090
2/16/2015,122.8125,127.8937531,122.0999985,126.8812485,58.58674622,9034111
2/18/2015,126.75,126.75,117.5625,118.3312531,55.96199799,9214391
2/19/2015,119.1374969,119.9625015,115.3125,118.6875,56.13047791,7369549
2/20/2015,119.625,121.0687485,117.2249985,119.2125015,56.37876892,4744239
2/23/2015,119.3062515,120.0749969,117.5812531,118.2562485,55.92650986,7400239
2/24/2015,118.5374985,120.5062485,117.2437515,120.1500015,56.8221283,6398405
2/25/2015,120.375,121.0124969,119.15625,119.5500031,56.53838348,4312445
2/26/2015,120.375,121.4437485,118.9875031,120.7874985,57.12362289,6187266
2/27/2015,121.7624969,125.8499985,120.9749985,125.4000015,59.30500031,6967530
3/2/2015,125.0999985,137.25,124.125,135.8625031,64.25299835,13348525
3/3/2015,136.8374939,138.8999939,132.9375,134.9250031,63.80963135,8306181
3/4/2015,136.0874939,139.40625,129.375,131.0625,61.9829483,14432863
3/5/2015,131.0625,133.0500031,129.3187561,131.5500031,62.21350098,4814698
3/9/2015,129.9750061,131.7375031,127.4437485,128.25,60.65283585,3406938
3/10/2015,127.875,132.09375,127.3687515,129.4499969,61.22034454,6319501
3/11/2015,129.75,133.0874939,127.0500031,130.5,61.71693039,7153626
3/12/2015,131.7375031,132.375,130.3125,130.8937531,61.90314484,4660159
3/13/2015,132.1125031,132.1125031,122.8499985,123.7125015,58.50693512,4291591
3/16/2015,124.4625015,126,122.1374969,122.8125,58.0812912,2483218
3/17/2015,124.125,128.8874969,123.7312469,128.2687531,60.66171265,9753775
3/18/2015,128.25,131.1750031,126.5437469,130.21875,61.58392715,6062389
3/19/2015,131.1750031,132.3374939,126.75,127.5562515,60.32473755,5171930
3/20/2015,127.875,129.3187561,123.8249969,125.2874985,59.25179672,4694994
3/23/2015,126,127.5,122.34375,123.5625,58.43598938,3226101
3/24/2015,124.125,126.9562531,123.7874985,125.90625,59.54441452,4625058
3/25/2015,126.9000015,126.9000015,123.9749985,124.7437515,58.99465179,2813810
3/26/2015,124.125,125.4187469,122.0625,122.7562485,58.05469131,8424445
3/27/2015,123.3375015,125.2125015,119.25,120.1500015,56.8221283,6653445
3/30/2015,121.875,124.6125031,121.0124969,122.7562485,58.05469131,2679946
3/31/2015,123.1875,125.90625,122.6624985,124.9499969,59.09217072,3868151
4/1/2015,124.875,126.7874985,123.9375,126.5999985,59.872509,3871751
4/6/2015,126.9749985,127.6125031,123.8249969,126.0374985,59.60648346,5564818
4/7/2015,121.3499985,123,120,120.46875,56.97287369,15208234
4/8/2015,119.25,125.25,119.1750031,123.8625031,58.57787704,29079138
4/9/2015,128.5124969,129.9750061,125.0625,126.1312485,59.6508255,45899519
4/10/2015,125.8125,129.8625031,125.6062469,129.0375061,61.02528,21072847
4/13/2015,128.8874969,130.4624939,127.3312531,127.9312515,60.50208282,7470773
4/15/2015,127.8000031,128.4937439,124.875,125.6624985,59.42914963,8119338
4/16/2015,125.9437485,126.1312485,123.09375,124.0500031,58.66654968,6398583
4/17/2015,124.125,125.0812531,123,123.9937515,58.63995361,5619493
4/20/2015,124.4437485,124.4812469,121.5,121.875,57.63792801,4018165
4/21/2015,122.1750031,123.2624969,121.125,121.3687515,57.39850998,3983805
4/22/2015,121.8937531,122.9812469,119.8499985,122.2312469,57.8064003,4599895
4/23/2015,123.0187531,123.375,120.75,121.0687485,57.25663376,5505021
4/24/2015,121.3125,121.4812469,118.0124969,120.7125015,57.08815002,9045431
4/27/2015,120.5625,121.1062469,116.8125,117.75,55.68711472,7053325
4/28/2015,117.6750031,119.4187469,116.9437485,118.9312515,56.24575043,5274687
4/29/2015,118.9312515,119.2312469,115.96875,117.3375015,55.49203491,6989722
4/30/2015,117.6937485,118.3874969,115.875,116.8312531,55.25260925,14217069
5/4/2015,117.4312515,120.3562469,117.3187485,119.625,56.57384109,3849325
5/5/2015,119.3812485,120.5250015,118.2562485,119.53125,56.52951431,5114151
5/6/2015,120,120.46875,111.6374969,115.1812515,54.47228622,14867973
5/7/2015,113.6999969,116.0062485,106.6875,108.1500015,51.14701843,9677941
5/8/2015,109.8000031,112.0500031,109.5,111.0749969,52.53031921,5206877
5/11/2015,111.4124985,113.6999969,109.2937469,111.6937485,52.82294083,6698322
5/12/2015,111.9375,112.0875015,106.4625015,107.5687485,50.87211227,9408514
5/13/2015,109.125,111.3000031,106.96875,110.53125,52.27317429,5073709
5/14/2015,110.25,112.3125,108.7874985,111.9749985,52.95595932,4364685
5/15/2015,112.7624969,112.9875031,109.5374985,110.6812515,52.34410858,3616269
5/18/2015,111.3000031,112.7624969,110.0625,112.1062469,53.01803207,5137365
5/19/2015,111.7125015,113.1374969,110.8499985,112.03125,52.98255157,4460327
5/20/2015,112.9875031,114.6750031,112.125,113.5500031,53.70082092,4894085
